hypothesis_index,hypothesis_id,family_id,cluster_id,expected_nested_pairs,valid_nested_pairs,cluster_effect_available,cluster_effect,cluster_worst_case_bound,cluster_best_case_bound
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/0,5,5,true,0.12251568131338642,0.12251568131338642,0.12251568131338642
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/1,5,5,true,0.12562546525123594,0.12562546525123594,0.12562546525123594
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/2,5,5,true,0.18054308097124355,0.18054308097124355,0.18054308097124355
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/3,5,5,true,0.17943729912369269,0.17943729912369269,0.17943729912369269
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/4,5,5,true,0.1445114142771963,0.1445114142771963,0.1445114142771963
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/5,5,5,true,0.13653546210986406,0.13653546210986406,0.13653546210986406
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/6,5,5,true,0.24335214331307958,0.24335214331307958,0.24335214331307958
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/7,5,5,true,0.094887605483799306,0.094887605483799306,0.094887605483799306
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/0,5,5,true,0.12075516746260262,0.12075516746260262,0.12075516746260262
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/1,5,5,true,0.11976510885865091,0.11976510885865091,0.11976510885865091
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/2,5,5,true,0.16916261416519646,0.16916261416519646,0.16916261416519646
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/3,5,5,true,-0.049372472524561742,-0.049372472524561742,-0.049372472524561742
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/4,5,5,true,0.091750285731993536,0.091750285731993536,0.091750285731993536
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/5,5,5,true,0.072759965680084651,0.072759965680084651,0.072759965680084651
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/6,5,5,true,0.04528788328237969,0.04528788328237969,0.04528788328237969
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/7,5,5,true,0.17926917276053689,0.17926917276053689,0.17926917276053689
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/0,5,5,true,0.1270834460058281,0.1270834460058281,0.1270834460058281
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/1,5,5,true,0.027944205631021755,0.027944205631021755,0.027944205631021755
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/2,5,5,true,0.14004170956092127,0.14004170956092127,0.14004170956092127
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/3,5,5,true,0.11209956021985082,0.11209956021985082,0.11209956021985082
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/4,5,5,true,-0.0089882142266507706,-0.0089882142266507706,-0.0089882142266507706
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/5,5,5,true,0.13738352855492419,0.13738352855492419,0.13738352855492419
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/6,5,5,true,-0.053717494554116174,-0.053717494554116174,-0.053717494554116174
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/7,5,5,true,0.2008474188251855,0.2008474188251855,0.2008474188251855
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/0,5,5,true,0.14556880295825902,0.14556880295825902,0.14556880295825902
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/1,5,5,true,0.11867064620295169,0.11867064620295169,0.11867064620295169
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/2,5,5,true,0.081172709645934926,0.081172709645934926,0.081172709645934926
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/3,5,5,true,-0.060550081905419981,-0.060550081905419981,-0.060550081905419981
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/4,5,5,true,0.16984877800822143,0.16984877800822143,0.16984877800822143
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/5,5,5,true,0.13959539227479997,0.13959539227479997,0.13959539227479997
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/6,5,5,true,0.094304320228719665,0.094304320228719665,0.094304320228719665
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/7,5,5,true,0.016681874184149036,0.016681874184149036,0.016681874184149036
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/0,5,5,true,0.093248425879147653,0.093248425879147653,0.093248425879147653
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/1,5,5,true,0.097897440786481993,0.097897440786481993,0.097897440786481993
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/2,5,5,true,0.13150944512686652,0.13150944512686652,0.13150944512686652
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/3,5,5,true,0.13145110080923023,0.13145110080923023,0.13145110080923023
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/4,5,5,true,0.11879660952239821,0.11879660952239821,0.11879660952239821
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/5,5,5,true,0.10001320574351,0.10001320574351,0.10001320574351
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/6,5,5,true,0.16912604776994042,0.16912604776994042,0.16912604776994042
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/7,5,5,true,0.071829725707218864,0.071829725707218864,0.071829725707218864
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/0,5,5,true,0.096490231334172588,0.096490231334172588,0.096490231334172588
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/1,5,5,true,0.10294372443260964,0.10294372443260964,0.10294372443260964
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/2,5,5,true,0.12394846153463313,0.12394846153463313,0.12394846153463313
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/3,5,5,true,-0.077066495718692882,-0.077066495718692882,-0.077066495718692882
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/4,5,5,true,0.067498935546823582,0.067498935546823582,0.067498935546823582
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/5,5,5,true,0.055618040236113095,0.055618040236113095,0.055618040236113095
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/6,5,5,true,0.021016152951885036,0.021016152951885036,0.021016152951885036
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/7,5,5,true,0.12597770363731475,0.12597770363731475,0.12597770363731475
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/0,5,5,true,0.09963027554030926,0.09963027554030926,0.09963027554030926
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/1,5,5,true,0.00064448058570210076,0.00064448058570210076,0.00064448058570210076
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/2,5,5,true,0.12179971821671993,0.12179971821671993,0.12179971821671993
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/3,5,5,true,0.082837780477792583,0.082837780477792583,0.082837780477792583
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/4,5,5,true,-0.037109939614518229,-0.037109939614518229,-0.037109939614518229
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/5,5,5,true,0.10752067290844303,0.10752067290844303,0.10752067290844303
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/6,5,5,true,-0.11798226804264797,-0.11798226804264797,-0.11798226804264797
14,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_GDE3_STANDARD_PARETO_DE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/7,5,5,true,0.15718772924151495,0.15718772924151495,0.15718772924151495
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/0,5,5,true,-0.079236605996396883,-0.079236605996396883,-0.079236605996396883
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/1,5,5,true,-0.032096980115597938,-0.032096980115597938,-0.032096980115597938
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/2,5,5,true,-0.026933469522239406,-0.026933469522239406,-0.026933469522239406
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/3,5,5,true,-0.255917887677584,-0.255917887677584,-0.255917887677584
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/4,5,5,true,-0.051397946502653793,-0.051397946502653793,-0.051397946502653793
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/5,5,5,true,-0.07437566318494275,-0.07437566318494275,-0.07437566318494275
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/6,5,5,true,-0.022632744506369429,-0.022632744506369429,-0.022632744506369429
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-INTERMITTENT/7,5,5,true,-0.056150606501716174,-0.056150606501716174,-0.056150606501716174
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/0,5,5,true,-0.05419864131736607,-0.05419864131736607,-0.05419864131736607
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/1,5,5,true,-0.049070528893852106,-0.049070528893852106,-0.049070528893852106
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/2,5,5,true,-0.10835450034560705,-0.10835450034560705,-0.10835450034560705
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/3,5,5,true,-0.069959196406294111,-0.069959196406294111,-0.069959196406294111
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/4,5,5,true,-0.070115677995890274,-0.070115677995890274,-0.070115677995890274
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/5,5,5,true,-0.04731542368373827,-0.04731542368373827,-0.04731542368373827
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/6,5,5,true,-0.098618803527939364,-0.098618803527939364,-0.098618803527939364
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-REJECTION/7,5,5,true,-0.044342656297813289,-0.044342656297813289,-0.044342656297813289
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/0,5,5,true,-0.034258518314183653,-0.034258518314183653,-0.034258518314183653
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/1,5,5,true,-0.026615663323562043,-0.026615663323562043,-0.026615663323562043
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/2,5,5,true,-0.0658333248979803,-0.0658333248979803,-0.0658333248979803
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/3,5,5,true,-0.060209002813723121,-0.060209002813723121,-0.060209002813723121
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/4,5,5,true,-0.041539579097130221,-0.041539579097130221,-0.041539579097130221
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/5,5,5,true,-0.0048069027386595797,-0.0048069027386595797,-0.0048069027386595797
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/6,5,5,true,-0.12773004897541676,-0.12773004897541676,-0.12773004897541676
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SHOCK/7,5,5,true,-0.076648856221659317,-0.076648856221659317,-0.076648856221659317
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/0,5,5,true,-0.039719504871383468,-0.039719504871383468,-0.039719504871383468
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/1,5,5,true,-0.17404659182760562,-0.17404659182760562,-0.17404659182760562
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/2,5,5,true,-0.042311254944680153,-0.042311254944680153,-0.042311254944680153
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/3,5,5,true,-0.04434154909686594,-0.04434154909686594,-0.04434154909686594
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/4,5,5,true,-0.084031300216354785,-0.084031300216354785,-0.084031300216354785
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/5,5,5,true,-0.037765042038549648,-0.037765042038549648,-0.037765042038549648
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/6,5,5,true,-0.34737783992105753,-0.34737783992105753,-0.34737783992105753
15,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE__ANYTIME_NHV_AUC,E1_PRIMARY_ANYTIME,RR-SMOOTH/7,5,5,true,-0.061382287590739201,-0.061382287590739201,-0.061382287590739201
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,0.41474689997760367,0.41474689997760367,0.41474689997760367
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,0.27318824751121873,0.27318824751121873,0.27318824751121873
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.17843113319723347,0.17843113319723347,0.17843113319723347
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,0.33732887501822084,0.33732887501822084,0.33732887501822084
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,0.34115504576606165,0.34115504576606165,0.34115504576606165
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,0.10664700968432103,0.10664700968432103,0.10664700968432103
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,0.22407983306742385,0.22407983306742385,0.22407983306742385
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,0.29482120761045638,0.29482120761045638,0.29482120761045638
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,0.28505202130644075,0.28505202130644075,0.28505202130644075
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,0.27590480080319335,0.27590480080319335,0.27590480080319335
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.0093581764194712227,0.0093581764194712227,0.0093581764194712227
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,0.43226670353040764,0.43226670353040764,0.43226670353040764
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,0.14854711833851897,0.14854711833851897,0.14854711833851897
