task_id,schedule_index,workload_id,unit_id,method_id,replicate_index,task_status,outcome_class,terminal_failure_event_count,terminal_code_counts_json,evaluation_failure_count,scheduled_cfe,charged_cfe,unconsumed_cfe,scheduled_atomic_model_steps,charged_atomic_model_steps,charged_work_exact,event_summary_trailing_fragment_present,event_summary_trailing_fragment_bytes,event_summary_trailing_fragment_sha256,wall_seconds,cpu_seconds,peak_rss_bytes,output_bytes,automatic_retries
r8c-2082-030a606e2b1db024,2082,E1_ROLLING,RR-SHOCK/3,DT-RAMDE_TS2_FULL,2,COMPLETE,,8,"{""ACCEPTED"":12,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":4}",0,100000,100000,0,600000,600000,True,False,0,,56.37231269499898,54.270456311000004,76222464,1102981,0
r8c-2083-87c27a6f45f0b07e,2083,E1_ROLLING,RR-SHOCK/3,MATCHED_FIXED_DE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,40.995210514000064,38.298899679,72212480,1103899,0
r8c-2084-ca7ecffd71da826f,2084,E1_ROLLING,RR-SHOCK/3,MATCHED_JDE_STYLE_PARETO,2,COMPLETE,,6,"{""ACCEPTED"":14,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":2}",0,100000,100000,0,600000,600000,True,False,0,,41.01488159899964,38.670501518,74874880,1103574,0
r8c-2085-72c044886b91d6e9,2085,E1_ROLLING,RR-SHOCK/3,MATCHED_SHADE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.044192125002155,39.699145579,72552448,1103944,0
r8c-2086-6a1cac4a6df469d7,2086,E1_ROLLING,RR-SHOCK/3,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,73.71185782999964,71.73890313,96169984,1104234,0
r8c-2087-13d4b4e4d6563028,2087,E1_ROLLING,RR-SHOCK/3,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,2,COMPLETE,,7,"{""ACCEPTED"":13,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":3}",0,100000,100000,0,600000,600000,True,False,0,,73.72808893299953,71.727807345,101089280,1104017,0
r8c-2088-0fa80ee88c7c68ab,2088,E1_ROLLING,RR-SHOCK/3,DT-RAMDE_TS2_FULL,3,COMPLETE,,8,"{""ACCEPTED"":12,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":4}",0,100000,100000,0,600000,600000,True,False,0,,56.34363442999893,54.297791967,76185600,1102979,0
r8c-2089-e2668a48ff95948a,2089,E1_ROLLING,RR-SHOCK/3,MATCHED_FIXED_DE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.00347803100158,38.568636081,72511488,1103910,0
r8c-2090-46cf654c80287e74,2090,E1_ROLLING,RR-SHOCK/3,MATCHED_JDE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.0375508420002,39.784969513,74104832,1103902,0
r8c-2091-d204d35b7fab5e3e,2091,E1_ROLLING,RR-SHOCK/3,MATCHED_SHADE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.023293933001696,39.022359461,73584640,1103916,0
r8c-2092-6914054757f66404,2092,E1_ROLLING,RR-SHOCK/3,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,72.65467244599859,70.35251055399999,97697792,1104204,0
r8c-2093-bfda98611388e4be,2093,E1_ROLLING,RR-SHOCK/3,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,3,COMPLETE,,7,"{""ACCEPTED"":13,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":3}",0,100000,100000,0,600000,600000,True,False,0,,74.69521953900039,72.040201717,100839424,1104029,0
r8c-2094-109fc12955e3db40,2094,E1_ROLLING,RR-SHOCK/3,DT-RAMDE_TS2_FULL,4,COMPLETE,,8,"{""ACCEPTED"":12,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":4}",0,100000,100000,0,600000,600000,True,False,0,,55.29612402999919,53.404345955000004,76713984,1102983,0
r8c-2095-42b1c14ad9ca2d4f,2095,E1_ROLLING,RR-SHOCK/3,MATCHED_FIXED_DE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,40.00223070500215,37.907888651,72728576,1103923,0
r8c-2096-5357032554d56475,2096,E1_ROLLING,RR-SHOCK/3,MATCHED_JDE_STYLE_PARETO,4,COMPLETE,,6,"{""ACCEPTED"":14,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":2}",0,100000,100000,0,600000,600000,True,False,0,,41.01723461200163,38.94457934,74616832,1103562,0
r8c-2097-bdf65cc707ad0b41,2097,E1_ROLLING,RR-SHOCK/3,MATCHED_SHADE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.023908651000966,39.045812100999996,72536064,1103875,0
r8c-2098-b90b72bd539c011d,2098,E1_ROLLING,RR-SHOCK/3,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,71.62957364199974,69.689365021,96366592,1104240,0
r8c-2099-d241ee648f767d90,2099,E1_ROLLING,RR-SHOCK/3,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,4,COMPLETE,,9,"{""ACCEPTED"":11,""REJECT_BUDGET_NO_FEASIBLE"":4,""REJECT_SAFETY_FILTER"":5}",0,100000,100000,0,600000,600000,True,False,0,,73.66799933499715,71.42117180300001,101621760,1103875,0
r8c-2100-2d21ce29d70d7a86,2100,E1_ROLLING,RR-SHOCK/4,DT-RAMDE_TS2_FULL,0,COMPLETE,,2,"{""ACCEPTED"":18,""REJECT_SAFETY_FILTER"":2}",0,100000,100000,0,600000,600000,True,False,0,,60.38789043900033,57.763671802,77787136,1103316,0
r8c-2101-c85e2763b2066771,2101,E1_ROLLING,RR-SHOCK/4,MATCHED_FIXED_DE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.01687530000345,39.338228709,74321920,1103870,0
r8c-2102-2fc30dc4fb238adc,2102,E1_ROLLING,RR-SHOCK/4,MATCHED_JDE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,43.04710341200189,41.390217104,75927552,1103874,0
r8c-2103-cdff603313c6240d,2103,E1_ROLLING,RR-SHOCK/4,MATCHED_SHADE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.014300334001746,40.245131915,74330112,1103896,0
r8c-2104-29d6bc7905bea3f4,2104,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,72.63767899999948,70.44960740200001,97931264,1104172,0
r8c-2105-a5cdee8febb06258,2105,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,74.67031918099747,72.381470624,100872192,1104350,0
r8c-2106-d512053bb73b74a2,2106,E1_ROLLING,RR-SHOCK/4,DT-RAMDE_TS2_FULL,1,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,58.3756168889995,56.706436437,77787136,1103440,0
r8c-2107-024fef47b718f4b6,2107,E1_ROLLING,RR-SHOCK/4,MATCHED_FIXED_DE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,40.998606490000384,39.119821558,74117120,1103827,0
r8c-2108-d173e5d2a3815d7a,2108,E1_ROLLING,RR-SHOCK/4,MATCHED_JDE_STYLE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,43.00927859700096,40.551024776,75685888,1103859,0
r8c-2109-93638d80438bb868,2109,E1_ROLLING,RR-SHOCK/4,MATCHED_SHADE_STYLE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,44.03891958100212,41.372956303,73826304,1103862,0
r8c-2110-c247761526c6ade7,2110,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,1,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,72.64501254799688,70.826808253,97239040,1104172,0
r8c-2111-529dc5af3f5d4602,2111,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,1,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,74.69142094000199,72.41143666400001,101335040,1104341,0
r8c-2112-11508eefd5323bda,2112,E1_ROLLING,RR-SHOCK/4,DT-RAMDE_TS2_FULL,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,58.34146394699928,56.239600853,77291520,1103463,0
r8c-2113-4b1434b1ed0dd8d8,2113,E1_ROLLING,RR-SHOCK/4,MATCHED_FIXED_DE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.99084881299859,40.270213377999994,74158080,1103848,0
r8c-2114-73bfc08ef80b0480,2114,E1_ROLLING,RR-SHOCK/4,MATCHED_JDE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.984175672001584,40.733880748,75735040,1103886,0
r8c-2115-a049e133fff05188,2115,E1_ROLLING,RR-SHOCK/4,MATCHED_SHADE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.98145629500141,40.483911412,75145216,1103868,0
r8c-2116-185e5b779658f820,2116,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,2,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,74.66235119599878,71.92782679,97918976,1104181,0
r8c-2117-981395cdebcb10b5,2117,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,2,COMPLETE,,1,"{""ACCEPTED"":19,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,75.67640533899976,73.16874914499999,101392384,1104297,0
r8c-2118-d096bd3c98af00a2,2118,E1_ROLLING,RR-SHOCK/4,DT-RAMDE_TS2_FULL,3,COMPLETE,,7,"{""ACCEPTED"":13,""REJECT_SAFETY_FILTER"":7}",0,100000,100000,0,600000,600000,True,False,0,,56.25994480499867,54.512352646000004,76206080,1103008,0
r8c-2119-eacc368ce30abbab,2119,E1_ROLLING,RR-SHOCK/4,MATCHED_FIXED_DE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.93917280999813,40.232163408,74108928,1103812,0
r8c-2120-b4f061d9aa7d9c9a,2120,E1_ROLLING,RR-SHOCK/4,MATCHED_JDE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,43.97525895899889,41.306267222,76193792,1103835,0
r8c-2121-c34c64653537a17b,2121,E1_ROLLING,RR-SHOCK/4,MATCHED_SHADE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.9649072109969,40.459316462,74833920,1103900,0
r8c-2122-ca9e49cb779efb8b,2122,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,72.57717554600094,70.310605838,96669696,1104211,0
r8c-2123-68673738ce962dec,2123,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,3,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,74.6196906490004,72.231129474,100528128,1104339,0
r8c-2124-510b775d350ce570,2124,E1_ROLLING,RR-SHOCK/4,DT-RAMDE_TS2_FULL,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,57.25678408899694,55.420167805,77242368,1103447,0
r8c-2125-27b3d34a9d46c2d5,2125,E1_ROLLING,RR-SHOCK/4,MATCHED_FIXED_DE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,40.90633611300291,39.05426232,74362880,1103858,0
r8c-2126-10bb10870028687f,2126,E1_ROLLING,RR-SHOCK/4,MATCHED_JDE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,42.94124544400256,40.826076134000004,75161600,1103902,0
r8c-2127-397649c83e96cc01,2127,E1_ROLLING,RR-SHOCK/4,MATCHED_SHADE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.92294443799983,40.155528477999994,74133504,1103887,0
r8c-2128-525221d9e5bafaa0,2128,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,72.56096449300094,70.60169284999999,96665600,1104217,0
r8c-2129-6307901ce2c7961b,2129,E1_ROLLING,RR-SHOCK/4,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,4,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,75.62182467900129,73.078938602,100024320,1104328,0
r8c-2130-9bf5c8af66c2487f,2130,E1_ROLLING,RR-SHOCK/5,DT-RAMDE_TS2_FULL,0,COMPLETE,,7,"{""ACCEPTED"":13,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":5}",0,100000,100000,0,600000,600000,True,False,0,,58.25861475900092,55.639373717999995,76394496,1102995,0
r8c-2131-19aa9ec70149204d,2131,E1_ROLLING,RR-SHOCK/5,MATCHED_FIXED_DE_PARETO,0,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,40.8845258399997,38.783493721999996,73621504,1103716,0
r8c-2132-795a04bd8748e828,2132,E1_ROLLING,RR-SHOCK/5,MATCHED_JDE_STYLE_PARETO,0,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.90662263400009,39.982726129999996,75681792,1103719,0
r8c-2133-e3b385c7537d56aa,2133,E1_ROLLING,RR-SHOCK/5,MATCHED_SHADE_STYLE_PARETO,0,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,42.92348106999998,40.621908045,73793536,1103721,0
r8c-2134-21328c40e7842924,2134,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,0,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,72.561696863002,70.23764684,97419264,1104038,0
r8c-2135-5e30da79888410eb,2135,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,0,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,74.61647101799826,72.614985649,102109184,1104163,0
r8c-2136-00ab315d38d2dc3a,2136,E1_ROLLING,RR-SHOCK/5,DT-RAMDE_TS2_FULL,1,COMPLETE,,6,"{""ACCEPTED"":14,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":4}",0,100000,100000,0,600000,600000,True,False,0,,57.18022187599854,55.037297757,76955648,1103090,0
r8c-2137-dd3a1724e0e7ad74,2137,E1_ROLLING,RR-SHOCK/5,MATCHED_FIXED_DE_PARETO,1,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.84913942500134,39.778858837,74096640,1103706,0
r8c-2138-d496b5d2eaf6b94a,2138,E1_ROLLING,RR-SHOCK/5,MATCHED_JDE_STYLE_PARETO,1,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.84901191099925,39.922769831000004,75661312,1103701,0
r8c-2139-1063ec50663b7b38,2139,E1_ROLLING,RR-SHOCK/5,MATCHED_SHADE_STYLE_PARETO,1,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.8472236460002,39.957763183,74149888,1103737,0
r8c-2140-48e8ed9c18318ac2,2140,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,1,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,72.55361090199949,70.579326809,97386496,1104028,0
r8c-2141-2cf180fc5f64db44,2141,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,1,COMPLETE,,6,"{""ACCEPTED"":14,""REJECT_BUDGET_NO_FEASIBLE"":3,""REJECT_SAFETY_FILTER"":3}",0,100000,100000,0,600000,600000,True,False,0,,75.59437590800007,73.220963494,100020224,1104053,0
r8c-2142-d0791d4c2074b02b,2142,E1_ROLLING,RR-SHOCK/5,DT-RAMDE_TS2_FULL,2,COMPLETE,,10,"{""ACCEPTED"":10,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":8}",0,100000,100000,0,600000,600000,True,False,0,,57.158827905997896,54.910909196,76931072,1102841,0
r8c-2143-0c9c5056f40b0865,2143,E1_ROLLING,RR-SHOCK/5,MATCHED_FIXED_DE_PARETO,2,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,40.82616425699962,38.569279138000006,74125312,1103729,0
r8c-2144-1c5f20901f5ad90c,2144,E1_ROLLING,RR-SHOCK/5,MATCHED_JDE_STYLE_PARETO,2,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,42.88670652100336,40.369570422,75657216,1103706,0
r8c-2145-ae51dbcad9578e51,2145,E1_ROLLING,RR-SHOCK/5,MATCHED_SHADE_STYLE_PARETO,2,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.853887109002244,39.937110246,74080256,1103725,0
r8c-2146-585c9785d8f63947,2146,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,2,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,72.54223226899921,69.959661591,98422784,1104011,0
r8c-2147-48ea4a93be7e30fe,2147,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,2,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":3}",0,100000,100000,0,600000,600000,True,False,0,,74.58223221300068,72.551897672,100876288,1104247,0
r8c-2148-c795de35785fac5d,2148,E1_ROLLING,RR-SHOCK/5,DT-RAMDE_TS2_FULL,3,COMPLETE,,10,"{""ACCEPTED"":10,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":8}",0,100000,100000,0,600000,600000,True,False,0,,56.171949929997936,53.521073027,76447744,1102834,0
r8c-2149-4085e748288611c2,2149,E1_ROLLING,RR-SHOCK/5,MATCHED_FIXED_DE_PARETO,3,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.86721851399852,39.769109609,74104832,1103718,0
r8c-2150-4f908ecf07b5b0d9,2150,E1_ROLLING,RR-SHOCK/5,MATCHED_JDE_STYLE_PARETO,3,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,42.884381805000885,40.111785311,74842112,1103702,0
r8c-2151-b46d81237e2b447e,2151,E1_ROLLING,RR-SHOCK/5,MATCHED_SHADE_STYLE_PARETO,3,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,41.861111411999445,39.873522892,73822208,1103672,0
r8c-2152-3ce4390e452f1dcd,2152,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,3,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,73.56060170300043,70.948299899,97914880,1104047,0
r8c-2153-6609f7d7fb8bcb7e,2153,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,3,COMPLETE,,6,"{""ACCEPTED"":14,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":4}",0,100000,100000,0,600000,600000,True,False,0,,74.58192170899929,71.85408836799999,99803136,1104034,0
r8c-2154-e0641d02d2c81317,2154,E1_ROLLING,RR-SHOCK/5,DT-RAMDE_TS2_FULL,4,COMPLETE,,8,"{""ACCEPTED"":12,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":6}",0,100000,100000,0,600000,600000,True,False,0,,58.26328848200137,55.795217397,77266944,1102955,0
r8c-2155-97dcd97ec4225177,2155,E1_ROLLING,RR-SHOCK/5,MATCHED_FIXED_DE_PARETO,4,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,40.83559909699761,38.743251911,73601024,1103712,0
r8c-2156-f213ea5e33ce9c9d,2156,E1_ROLLING,RR-SHOCK/5,MATCHED_JDE_STYLE_PARETO,4,COMPLETE,,4,"{""ACCEPTED"":16,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":2}",0,100000,100000,0,600000,600000,True,False,0,,41.8807293059981,40.002513656,76152832,1103634,0
r8c-2157-967a48f9b1949506,2157,E1_ROLLING,RR-SHOCK/5,MATCHED_SHADE_STYLE_PARETO,4,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,43.920767080002406,41.292141904000005,73805824,1103715,0
r8c-2158-9d4676ee5131921b,2158,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,4,COMPLETE,,3,"{""ACCEPTED"":17,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,73.56971146599972,71.647823335,97726464,1104032,0
r8c-2159-8adf65f4bd0ca47d,2159,E1_ROLLING,RR-SHOCK/5,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,4,COMPLETE,,6,"{""ACCEPTED"":14,""REJECT_BUDGET_NO_FEASIBLE"":2,""REJECT_SAFETY_FILTER"":4}",0,100000,100000,0,600000,600000,True,False,0,,74.59108506899793,71.964822972,101105664,1104034,0
r8c-2160-90a8fc05efaf4465,2160,E1_ROLLING,RR-SHOCK/6,DT-RAMDE_TS2_FULL,0,COMPLETE,,19,"{""ACCEPTED"":1,""REJECT_BUDGET_NO_FEASIBLE"":7,""REJECT_SAFETY_FILTER"":12}",0,100000,100000,0,600000,600000,True,False,0,,52.1305461439988,50.236646927,73576448,1102254,0
r8c-2161-6fc527b91a1bde86,2161,E1_ROLLING,RR-SHOCK/6,MATCHED_FIXED_DE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,40.87507360499876,38.582566,72753152,1103817,0
r8c-2162-a3f886de396a65fd,2162,E1_ROLLING,RR-SHOCK/6,MATCHED_JDE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.89477319700018,40.181176623000006,75186176,1103851,0
r8c-2163-7cc8425f4a7a0a4d,2163,E1_ROLLING,RR-SHOCK/6,MATCHED_SHADE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,41.898959598001966,39.364662079,73560064,1103849,0
r8c-2164-61f2180a8d934907,2164,E1_ROLLING,RR-SHOCK/6,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,0,COMPLETE,,0,"{""ACCEPTED"":20}",0,100000,100000,0,600000,600000,True,False,0,,72.54974153999865,70.04256104999999,96890880,1104177,0
r8c-2165-6476bcb1e77d0ecf,2165,E1_ROLLING,RR-SHOCK/6,JMETALPY_1_7_NSGAII_DYNAMIC_RESTART_BRIDGE,0,COMPLETE,,1,"{""ACCEPTED"":19,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,74.59792955100056,72.56050236700001,100368384,1104227,0
r8c-2166-0d8aa969d1272bb0,2166,E1_ROLLING,RR-SHOCK/6,DT-RAMDE_TS2_FULL,1,COMPLETE,,1,"{""ACCEPTED"":19,""REJECT_SAFETY_FILTER"":1}",0,100000,100000,0,600000,600000,True,False,0,,58.27281898000001,55.850076483,75927552,1103362,0
