task_id,schedule_index,workload_id,unit_id,method_id,replicate_index,task_status,endpoint_status,anytime_nhv_auc,final_nhv,transfer_early_auc,timeout_carried_forward_event_count
r8c-3206-cb0ac68b0fbc4096,3206,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_MEMORY_RESET_GATE,2,COMPLETE,INCLUDED,0.49225746200562764,0.5173897605713395,0.4278292556990057,0
r8c-3207-d69faed6ecce052d,3207,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.4943799874237287,0.5193671269561714,0.4287636570060551,0
r8c-3208-cd9e9b434a5d19a0,3208,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,INCLUDED,0.4883883805193519,0.5154600639010914,0.42226562411626967,0
r8c-3209-9b13da05da2e4d0e,3209,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,INCLUDED,0.3342421735709626,0.4679729813383533,0.0990597226647363,0
r8c-3210-dde47eaa1991348b,3210,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,SHADE_ONLY,2,COMPLETE,INCLUDED,0.35837258284173845,0.4906404545557169,0.11337370298106957,0
r8c-3211-52f286fc7905eae1,3211,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_CROSS_EVENT_MEMORY,3,COMPLETE,INCLUDED,0.3406215122026357,0.4698753531566454,0.10488446479819592,0
r8c-3212-98bba1fa03aadcf8,3212,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_REJECTION_CREDIT,3,COMPLETE,INCLUDED,0.49347546816800697,0.5188762528330799,0.4278058252237549,0
r8c-3213-57f150531c58d664,3213,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_MEMORY_RESET_GATE,3,COMPLETE,INCLUDED,0.4919439355273705,0.5167104024181953,0.4269811978762002,0
r8c-3214-e08bb2970f996651,3214,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_LINEAGE_CREDIT,3,COMPLETE,INCLUDED,0.4955107417028062,0.5204135918872612,0.42986229092394934,0
r8c-3215-60a1bb6c74ced668,3215,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,INCLUDED,0.48599556014495043,0.5132572446822883,0.42016155386872384,0
r8c-3216-e71a6e50c77d1d1d,3216,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.330586341970658,0.4657065335970628,0.09551109233908174,0
r8c-3217-cf743da5fa980bb2,3217,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,SHADE_ONLY,3,COMPLETE,INCLUDED,0.35934346979664306,0.49120289670388206,0.11137947421111481,0
r8c-3218-b5a49f64b57d4845,3218,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_CROSS_EVENT_MEMORY,4,COMPLETE,INCLUDED,0.34239774842356263,0.4706365613764122,0.10308885835385144,0
r8c-3219-76de5b6a7b59bb2a,3219,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_REJECTION_CREDIT,4,COMPLETE,INCLUDED,0.48964236370282127,0.5142437674856514,0.4261362864703426,0
r8c-3220-dcb8741707bcb87e,3220,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_MEMORY_RESET_GATE,4,COMPLETE,INCLUDED,0.48885911241711016,0.5136567375061911,0.4259120415708759,0
r8c-3221-c93729b88a2da60e,3221,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,NO_LINEAGE_CREDIT,4,COMPLETE,INCLUDED,0.49578672062679335,0.5209517098678379,0.42929669550405547,0
r8c-3222-5179e9659f30ecf6,3222,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,INCLUDED,0.4896851266815255,0.515757868806176,0.42523046618138927,0
r8c-3223-0e33120d68f8cbb2,3223,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.33662941982360584,0.4713253692837227,0.09573962815350238,0
r8c-3224-3ec4610eb50bbdb1,3224,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,SHADE_ONLY,4,COMPLETE,INCLUDED,0.3568915501114322,0.4894789915729391,0.1075066551635938,0
r8c-3225-564ea2da05c6baf9,3225,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_CROSS_EVENT_MEMORY,0,COMPLETE,INCLUDED,0.34057993485394283,0.46757033259225494,0.10931868869127481,0
r8c-3226-5f1960ead4d46bac,3226,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_REJECTION_CREDIT,0,COMPLETE,INCLUDED,0.4940134880550107,0.5165538343837769,0.4339378356653965,0
r8c-3227-c08034fb335b39db,3227,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_MEMORY_RESET_GATE,0,COMPLETE,INCLUDED,0.4941933708020573,0.517332734689603,0.432096371131801,0
r8c-3228-7f6e4ebca2c27f93,3228,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_LINEAGE_CREDIT,0,COMPLETE,INCLUDED,0.500002586583407,0.5218423787131612,0.4371516863023963,0
r8c-3229-b98e134525759661,3229,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,INCLUDED,0.49220810578078245,0.5168174906851087,0.43015854639403694,0
r8c-3230-1362383decb7e1f8,3230,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,INCLUDED,0.33177706044769784,0.4649530617793066,0.0956916082671977,0
r8c-3231-c55dc7eff52aa0a2,3231,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,SHADE_ONLY,0,COMPLETE,INCLUDED,0.3591000917422344,0.49010880181454886,0.11639219322331368,0
r8c-3232-15bb14c04452acfd,3232,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_CROSS_EVENT_MEMORY,1,COMPLETE,INCLUDED,0.3433485493141408,0.47015707566973036,0.10959157846273021,0
r8c-3233-89eaaaaa7bafd79b,3233,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_REJECTION_CREDIT,1,COMPLETE,INCLUDED,0.49429043847042703,0.5173104674681137,0.43263033136567003,0
r8c-3234-936e134d3bfa9701,3234,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_MEMORY_RESET_GATE,1,COMPLETE,INCLUDED,0.49340518090969504,0.5162173737119303,0.4327231592937042,0
r8c-3235-640fa59e2a93f971,3235,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_LINEAGE_CREDIT,1,COMPLETE,INCLUDED,0.4972256638393037,0.5201665931385138,0.43466295010719497,0
r8c-3236-aad7b07eb923b19d,3236,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,INCLUDED,0.491410978785395,0.5153789331669146,0.42887865450696067,0
r8c-3237-b85f5682ca6a8c77,3237,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,INCLUDED,0.3349561583177666,0.47004621268900865,0.09574190646573105,0
r8c-3238-4869136cebff6a84,3238,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,SHADE_ONLY,1,COMPLETE,INCLUDED,0.35962960377980385,0.4904153544791194,0.11538316009843382,0
r8c-3239-a014d1fc52e8ee5f,3239,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_CROSS_EVENT_MEMORY,2,COMPLETE,INCLUDED,0.34161030196544656,0.4708457111112387,0.10625292741776358,0
r8c-3240-e6b8e6a64911dc0f,3240,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_REJECTION_CREDIT,2,COMPLETE,INCLUDED,0.4945942965821843,0.5169047697165815,0.4347493876230964,0
r8c-3241-2e5af1f0ddbedfef,3241,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_MEMORY_RESET_GATE,2,COMPLETE,INCLUDED,0.4946911221463698,0.5172359109356067,0.43414500982046644,0
r8c-3242-47d043983ba1acc6,3242,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.4973849848355071,0.5199297127869873,0.43534121153092764,0
r8c-3243-b2d367ced2b4f50b,3243,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,INCLUDED,0.4910206539295678,0.515133841002434,0.4289753103774266,0
r8c-3244-916fccf6bc2905a6,3244,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,INCLUDED,0.3311662334757553,0.46681553638037543,0.09520918902192833,0
r8c-3245-8396fb6e6540824e,3245,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,SHADE_ONLY,2,COMPLETE,INCLUDED,0.3589198748208135,0.4904019803379807,0.11130294468632959,0
r8c-3246-d545f877cfb0fbf6,3246,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_CROSS_EVENT_MEMORY,3,COMPLETE,INCLUDED,0.33901983652304024,0.4684147734762117,0.10383229193688749,0
r8c-3247-ceec38197e2fab87,3247,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_REJECTION_CREDIT,3,COMPLETE,INCLUDED,0.49172518885083993,0.5154250034336546,0.430226316258059,0
r8c-3248-24f86273a6c7104b,3248,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_MEMORY_RESET_GATE,3,COMPLETE,INCLUDED,0.4950775771314487,0.5177167159859262,0.43380170851143435,0
r8c-3249-34e3bfb82de6339d,3249,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_LINEAGE_CREDIT,3,COMPLETE,INCLUDED,0.4964237097738149,0.5193230855063582,0.4341256164100031,0
r8c-3250-28551154dbf681b0,3250,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,INCLUDED,0.4906236397180081,0.5151641944368216,0.42804166587416614,0
r8c-3251-dfd7aceb49e55324,3251,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.3311114514538109,0.46637925777405903,0.09565642660758186,0
r8c-3252-b7d0f11480e8ea56,3252,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,SHADE_ONLY,3,COMPLETE,INCLUDED,0.35951648891205296,0.48870547129147035,0.11068241148520795,0
r8c-3253-e6cbed28ce3963e3,3253,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_CROSS_EVENT_MEMORY,4,COMPLETE,INCLUDED,0.3407034377779301,0.4709229490681534,0.10395054600238833,0
r8c-3254-321ab9eec8963f1c,3254,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_REJECTION_CREDIT,4,COMPLETE,INCLUDED,0.49702092054619457,0.5193811007529897,0.43548514772648,0
r8c-3255-3f254dec5290ca23,3255,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_MEMORY_RESET_GATE,4,COMPLETE,INCLUDED,0.4954961629659698,0.5181407750607535,0.4339843634868339,0
r8c-3256-2295f9913f2e78f3,3256,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,NO_LINEAGE_CREDIT,4,COMPLETE,INCLUDED,0.49849787957059105,0.5209127780951914,0.4361405609270604,0
r8c-3257-da869f42f7a66492,3257,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,INCLUDED,0.4905764966960728,0.515240940039137,0.4276779202566701,0
r8c-3258-eebbe914e9d6162e,3258,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.33097038247994787,0.4664537129134594,0.09516957229018692,0
r8c-3259-553311f71a6fd547,3259,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-MILD,SHADE_ONLY,4,COMPLETE,INCLUDED,0.3574124426712842,0.4895817633692791,0.11328930778643333,0
r8c-3260-bf99ccd6820020d8,3260,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_CROSS_EVENT_MEMORY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3261-359ebdebf755ee50,3261,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_REJECTION_CREDIT,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3262-77ad86b5fb1f30af,3262,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_MEMORY_RESET_GATE,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3263-70a40d6f85163d52,3263,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_LINEAGE_CREDIT,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3264-69ec0af55e0694d3,3264,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3265-f3a120f59ee8c0fc,3265,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3266-679a87b06d2e4c17,3266,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,SHADE_ONLY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3267-a9846fc9407e973a,3267,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_CROSS_EVENT_MEMORY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3268-190da0eb74daabaf,3268,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_REJECTION_CREDIT,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3269-485e79ac97072c30,3269,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_MEMORY_RESET_GATE,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3270-681feaa1209501c6,3270,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_LINEAGE_CREDIT,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3271-88f143a77a0559db,3271,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3272-a4ee99df573c2a43,3272,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3273-41f84218f2e93975,3273,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,SHADE_ONLY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3274-bc2079a084629b29,3274,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_CROSS_EVENT_MEMORY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3275-c0d2954f13007301,3275,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_REJECTION_CREDIT,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3276-f6493a9a3625fa66,3276,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_MEMORY_RESET_GATE,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3277-997394b794aebd3b,3277,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_LINEAGE_CREDIT,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3278-f8cf08d568eb4ca6,3278,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3279-316d2d5d5e8c08a1,3279,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3280-8daf324f73e7dc03,3280,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,SHADE_ONLY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3281-610c99cd50fd83e9,3281,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_CROSS_EVENT_MEMORY,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3282-c2305a2b787a9964,3282,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_REJECTION_CREDIT,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3283-13caa8e0f28c3347,3283,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_MEMORY_RESET_GATE,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3284-f22719c5b59678e3,3284,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_LINEAGE_CREDIT,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3285-c8ea4dca3b4378f4,3285,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3286-deba88fc99efe0e5,3286,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3287-491527da6df45723,3287,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,SHADE_ONLY,3,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3288-e194317253d73ac5,3288,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_CROSS_EVENT_MEMORY,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3289-f1da367eb0341128,3289,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_REJECTION_CREDIT,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3290-e27d39bce08086dd,3290,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_MEMORY_RESET_GATE,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3291-0406926877bfe73c,3291,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,NO_LINEAGE_CREDIT,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3292-1473385acd2e6d56,3292,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3293-83db6004b3bf5b1c,3293,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3294-549d33b11ca12f1d,3294,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-HARSH,SHADE_ONLY,4,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3295-e90147ffbec5d91c,3295,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_CROSS_EVENT_MEMORY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3296-0b3b3287aa3555bb,3296,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_REJECTION_CREDIT,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3297-825f0db539d58ef3,3297,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_MEMORY_RESET_GATE,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3298-0fe65157ed8c541a,3298,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_LINEAGE_CREDIT,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3299-1ebd1f07f3f79035,3299,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3300-ec11375cc36edc38,3300,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3301-8449f00c6c737ad3,3301,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,SHADE_ONLY,0,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3302-7d26d9d94a7848bf,3302,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_CROSS_EVENT_MEMORY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3303-da8263236556793d,3303,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_REJECTION_CREDIT,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3304-e1259892fda8028b,3304,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_MEMORY_RESET_GATE,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3305-f925576b226968da,3305,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_LINEAGE_CREDIT,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3306-29202e483e417a46,3306,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3307-03d599dd8574f98f,3307,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3308-12ee6325796c727f,3308,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,SHADE_ONLY,1,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3309-720c8f2f3fc86056,3309,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_CROSS_EVENT_MEMORY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3310-66a77a7cdbaa0257,3310,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_REJECTION_CREDIT,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3311-f24b75eae3bd10e0,3311,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_MEMORY_RESET_GATE,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3312-fec93d21ab76d671,3312,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,NO_LINEAGE_CREDIT,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3313-c9a962c02df4ac32,3313,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3314-5a14aaa4f37767bb,3314,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
r8c-3315-0d876a7477db85ed,3315,E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF9/CDF-MILD,SHADE_ONLY,2,COMPLETE,EXCLUDED_NUMERICAL_FAILURE,,,,0
