workload_id,unit_id,replicate_index,full_task_id,full_method_id,comparator_task_id,comparator_method_id,pair_status,negative_transfer_rate,negative_transfer_event_count,paired_post_initial_event_count,strict_difference_threshold
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3127-da2293455e8599b6,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3128-2d327f8d5617c376,NO_REJECTION_CREDIT,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3129-66a529cb975ed859,NO_MEMORY_RESET_GATE,INCLUDED,0.3898305084745763,23,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3130-2469645bd5e255f2,NO_LINEAGE_CREDIT,INCLUDED,0.423728813559322,25,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3131-18dd1efb5a3bd312,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.4745762711864407,28,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3132-4013bb9627644146,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,1,r8c-1206-7839e64b3bb431c0,DT-RAMDE_TS2_FULL,r8c-3133-fd7141d7f3112eb0,SHADE_ONLY,INCLUDED,0.01694915254237288,1,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3134-b9c281d6ebd91086,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3135-ca7452b077573184,NO_REJECTION_CREDIT,INCLUDED,0.2711864406779661,16,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3136-81cd221f91899da9,NO_MEMORY_RESET_GATE,INCLUDED,0.423728813559322,25,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3137-11b8a61886c9a718,NO_LINEAGE_CREDIT,INCLUDED,0.3898305084745763,23,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3138-37636b94c249a131,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.423728813559322,25,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3139-14492e21f1b156ef,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,2,r8c-1212-e92f6d7205b04e9e,DT-RAMDE_TS2_FULL,r8c-3140-68d2a6a939215953,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3141-9270437bb2c09f76,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3142-104d2dcc828d0d66,NO_REJECTION_CREDIT,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3143-ac9368393b26d98a,NO_MEMORY_RESET_GATE,INCLUDED,0.3728813559322034,22,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3144-3201ad7a5eda24d2,NO_LINEAGE_CREDIT,INCLUDED,0.5423728813559322,32,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3145-e3141564728c4820,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.4915254237288136,29,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3146-a1a6c2955cb8135a,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,3,r8c-1218-b6f440cc9a15182f,DT-RAMDE_TS2_FULL,r8c-3147-d8f4b022d6df6308,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3148-08209c4e04c474a8,NO_CROSS_EVENT_MEMORY,INCLUDED,0.01694915254237288,1,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3149-7606f65280075860,NO_REJECTION_CREDIT,INCLUDED,0.423728813559322,25,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3150-deea1c0a7de864ba,NO_MEMORY_RESET_GATE,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3151-6a94533f7d6c51fb,NO_LINEAGE_CREDIT,INCLUDED,0.3559322033898305,21,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3152-65a42255bbc95388,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.3728813559322034,22,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3153-e473e497b7cb5fc7,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-HARSH,4,r8c-1224-132c14731ec4ddca,DT-RAMDE_TS2_FULL,r8c-3154-5b666b6e3c5878f9,SHADE_ONLY,INCLUDED,0.01694915254237288,1,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3155-fc7743b4e4991a35,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3156-5582a594f45dc216,NO_REJECTION_CREDIT,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3157-a9561b283fa4e8c3,NO_MEMORY_RESET_GATE,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3158-2698142d16cdc151,NO_LINEAGE_CREDIT,INCLUDED,0.5084745762711864,30,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3159-3a290b149124fe87,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.5254237288135594,31,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3160-f6aa4383395eb109,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,0,r8c-1230-676e8daca749eb81,DT-RAMDE_TS2_FULL,r8c-3161-2a7209f7f3c05f68,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3162-64c9a5ebd61ceb9b,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3163-c08d99b677d0c34c,NO_REJECTION_CREDIT,INCLUDED,0.4067796610169492,24,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3164-80fd21f7943f1bc5,NO_MEMORY_RESET_GATE,INCLUDED,0.4915254237288136,29,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3165-13c8712580ca1f8f,NO_LINEAGE_CREDIT,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3166-f81c6aff13bcc88d,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.5254237288135594,31,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3167-0848579228ca86f0,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,1,r8c-1236-d5b3f89557b9ab55,DT-RAMDE_TS2_FULL,r8c-3168-92791eeeed63ff98,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3169-beee5614679ae200,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3170-df3d90d914add57a,NO_REJECTION_CREDIT,INCLUDED,0.4067796610169492,24,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3171-20cd212cbe802cf6,NO_MEMORY_RESET_GATE,INCLUDED,0.4915254237288136,29,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3172-55a5de8004ecfd1d,NO_LINEAGE_CREDIT,INCLUDED,0.3559322033898305,21,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3173-eb13e5b0a400fa2a,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.3559322033898305,21,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3174-f324a8fc869cb0d8,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,2,r8c-1242-1c920c064081f84b,DT-RAMDE_TS2_FULL,r8c-3175-6f60e435fe02c6db,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3176-bfd48a15dec66e29,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3177-8222f5188417f3af,NO_REJECTION_CREDIT,INCLUDED,0.3220338983050847,19,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3178-e6275b10f2d4f0c4,NO_MEMORY_RESET_GATE,INCLUDED,0.3898305084745763,23,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3179-239c37193319aa44,NO_LINEAGE_CREDIT,INCLUDED,0.423728813559322,25,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3180-dc4aeb99efb2c54b,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.3389830508474576,20,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3181-a2982a419a056b06,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,3,r8c-1248-ca7d6175b3338d6f,DT-RAMDE_TS2_FULL,r8c-3182-2a650931fecc902b,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3183-351ef172545c4d04,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3184-bb9270b88a75e5b6,NO_REJECTION_CREDIT,INCLUDED,0.4067796610169492,24,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3185-abe2a997a210500b,NO_MEMORY_RESET_GATE,INCLUDED,0.559322033898305,33,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3186-7682bf5ccada4db3,NO_LINEAGE_CREDIT,INCLUDED,0.6101694915254238,36,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3187-a70fb3926e7e75a6,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.4576271186440678,27,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3188-a62a47f6616fd3f2,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF7/CDF-MILD,4,r8c-1254-f2bc04645c3a4c00,DT-RAMDE_TS2_FULL,r8c-3189-01ca34b09538ad48,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3190-645cba3a76157ee4,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3191-c79c3719aed3dbfe,NO_REJECTION_CREDIT,INCLUDED,0.06779661016949153,4,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3192-0be8473d31f47301,NO_MEMORY_RESET_GATE,INCLUDED,0.1016949152542373,6,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3193-057b939ab7e050a9,NO_LINEAGE_CREDIT,INCLUDED,0.1694915254237288,10,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3194-06d4f1ebe088f52f,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.0847457627118644,5,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3195-69d19606405a2ef5,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,0,r8c-1260-0de2bd598b9e62e9,DT-RAMDE_TS2_FULL,r8c-3196-f658631c219af544,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3197-b434e8cd44986afd,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3198-fe1daf5aa0805794,NO_REJECTION_CREDIT,INCLUDED,0.1694915254237288,10,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3199-69d7a3266760e69d,NO_MEMORY_RESET_GATE,INCLUDED,0.0847457627118644,5,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3200-29c7a3ff8be2948b,NO_LINEAGE_CREDIT,INCLUDED,0.13559322033898305,8,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3201-6d073e6237b32c25,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.0847457627118644,5,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3202-83fda6e9e2538c24,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,1,r8c-1266-53acbd6abcb439cf,DT-RAMDE_TS2_FULL,r8c-3203-49cd38e8e5a0d0e3,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3204-5eb958b617dbdeaa,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3205-d74aa3c334039d3d,NO_REJECTION_CREDIT,INCLUDED,0.0847457627118644,5,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3206-cb0ac68b0fbc4096,NO_MEMORY_RESET_GATE,INCLUDED,0.13559322033898305,8,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3207-d69faed6ecce052d,NO_LINEAGE_CREDIT,INCLUDED,0.15254237288135594,9,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3208-cd9e9b434a5d19a0,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.06779661016949153,4,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3209-9b13da05da2e4d0e,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,2,r8c-1272-97ffc75bde61d264,DT-RAMDE_TS2_FULL,r8c-3210-dde47eaa1991348b,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3211-52f286fc7905eae1,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3212-98bba1fa03aadcf8,NO_REJECTION_CREDIT,INCLUDED,0.11864406779661017,7,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3213-57f150531c58d664,NO_MEMORY_RESET_GATE,INCLUDED,0.1016949152542373,6,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3214-e08bb2970f996651,NO_LINEAGE_CREDIT,INCLUDED,0.1016949152542373,6,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3215-60a1bb6c74ced668,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.06779661016949153,4,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3216-e71a6e50c77d1d1d,CROSS_EVENT_MEMORY_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,3,r8c-1278-1876297e0ae0a983,DT-RAMDE_TS2_FULL,r8c-3217-cf743da5fa980bb2,SHADE_ONLY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,4,r8c-1284-52892249b316c22d,DT-RAMDE_TS2_FULL,r8c-3218-b5a49f64b57d4845,NO_CROSS_EVENT_MEMORY,INCLUDED,0.0,0,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,4,r8c-1284-52892249b316c22d,DT-RAMDE_TS2_FULL,r8c-3219-76de5b6a7b59bb2a,NO_REJECTION_CREDIT,INCLUDED,0.1016949152542373,6,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,4,r8c-1284-52892249b316c22d,DT-RAMDE_TS2_FULL,r8c-3220-dcb8741707bcb87e,NO_MEMORY_RESET_GATE,INCLUDED,0.1016949152542373,6,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,4,r8c-1284-52892249b316c22d,DT-RAMDE_TS2_FULL,r8c-3221-c93729b88a2da60e,NO_LINEAGE_CREDIT,INCLUDED,0.22033898305084745,13,59,-0.01
E2_DYNAMIC_INCREMENTAL_AFTER_FULL_REUSE,CDF8/CDF-HARSH,4,r8c-1284-52892249b316c22d,DT-RAMDE_TS2_FULL,r8c-3222-5179e9659f30ecf6,CROSS_EVENT_WARM_START_ONLY,INCLUDED,0.11864406779661017,7,59,-0.01
